Fréquence (Hz)	Niveau (dB)
266,845703	-50,201168
267,089844	-46,205959
267,333984	-46,942383
267,578125	-49,827156
267,822266	-55,186867
268,066406	-49,495396
268,310547	-47,995956
268,554688	-51,578938
268,798828	-48,409237
269,042969	-50,438595
269,287109	-46,731277
269,531250	-46,059879
269,775391	-48,389866
270,019531	-48,125149
270,263672	-50,965641
270,507813	-51,547272
270,751953	-49,895882
270,996094	-54,356033
271,240234	-46,835049
271,484375	-49,225128
271,728516	-43,970432
271,972656	-39,898380
272,216797	-43,207947
272,460938	-46,885418
272,705078	-48,597157
272,949219	-46,360832
273,193359	-52,682846
273,437500	-42,887669
273,681641	-41,861248
273,925781	-42,954433
274,169922	-50,307747
274,414063	-51,912758
274,658203	-53,595211
274,902344	-52,971077
275,146484	-48,217167
275,390625	-47,253342
275,634766	-45,963543
275,878906	-52,405178
276,123047	-51,117657
276,367188	-48,407669
276,611328	-47,469662
276,855469	-45,043980
277,099609	-48,664047
277,343750	-47,909992
277,587891	-44,142418
277,832031	-46,799656
278,076172	-47,529755
278,320313	-48,237850
278,564453	-52,398602
278,808594	-52,527466
279,052734	-50,577187
279,296875	-45,217224
279,541016	-47,272465
279,785156	-52,834511
280,029297	-52,517521
280,273438	-52,941120
280,517578	-55,626007
280,761719	-46,076450
281,005859	-44,308716
281,250000	-47,014294
281,494141	-57,141148
281,738281	-49,425308
281,982422	-49,649872
282,226563	-49,509827
282,470703	-47,003044
282,714844	-50,333115
282,958984	-53,033936
283,203125	-49,509796
283,447266	-48,465733
283,691406	-45,588623
283,935547	-44,576561
284,179688	-45,886063
284,423828	-51,320866
284,667969	-51,437424
284,912109	-46,002884
285,156250	-46,362019
285,400391	-46,965454
285,644531	-55,299309
285,888672	-51,122650
286,132813	-50,993427
286,376953	-56,202225
286,621094	-53,890171
286,865234	-43,418327
287,109375	-44,715252
287,353516	-44,275761
287,597656	-42,464870
287,841797	-52,243832
288,085938	-52,287636
288,330078	-52,507648
288,574219	-46,615379
288,818359	-48,108891
289,062500	-49,152462
289,306641	-49,722267
289,550781	-45,781090
289,794922	-46,847324
290,039063	-45,645569
290,283203	-50,009361
290,527344	-48,328503
290,771484	-44,606812
291,015625	-54,544071
291,259766	-46,457077
291,503906	-48,475330
291,748047	-45,732265
291,992188	-45,297897
292,236328	-57,856312
292,480469	-46,864292
292,724609	-45,976051
292,968750	-54,760357
