Fréquence (Hz)	Niveau (dB)
3052,331543	-49,216095
3055,023193	-48,664845
3057,714844	-50,289654
3060,406494	-50,310139
3063,098145	-49,582146
3065,789795	-44,954247
3068,481445	-45,481285
3071,173096	-47,796440
3073,864746	-48,414932
3076,556396	-47,754387
3079,248047	-36,945076
3081,939697	-35,930946
3084,631348	-44,455658
3087,322998	-48,834087
3090,014648	-48,023560
3092,706299	-48,206692
3095,397949	-48,788315
3098,089600	-50,399509
3100,781250	-50,088970
3103,472900	-49,888920
3106,164551	-49,848434
3108,856201	-49,886387
3111,547852	-49,512249
3114,239502	-48,603249
3116,931152	-49,175339
3119,622803	-49,984375
3122,314453	-50,384075
3125,006104	-51,560150
3127,697754	-50,950325
3130,389404	-51,094845
3133,081055	-51,116436
3135,772705	-51,654846
3138,464355	-51,417343
3141,156006	-51,150383
3143,847656	-50,524002
3146,539307	-50,710571
3149,230957	-49,403671
3151,922607	-48,892239
3154,614258	-49,880779
3157,305908	-50,956890
3159,997559	-49,830448
3162,689209	-48,446133
3165,380859	-49,164501
3168,072510	-50,637001
3170,764160	-50,792126
3173,455811	-49,906151
3176,147461	-49,669861
3178,839111	-50,255623
3181,530762	-51,244099
3184,222412	-51,696697
3186,914063	-50,468082
3189,605713	-49,899929
